"Notes"	"Disease"	"Disease Code"	"Year"	"Year Code"	"Regions/States"	"Regions/States Code"	Case Count	Population for Published Rate	Published Rate
	"Tularemia"	"10230"	"2019"	"2019"	"East South Central"	"REGION6"	26	19176181	0.14
	"Tularemia"	"10230"	"2019"	"2019"	"Alabama"	"01"	4	4903185	0.08
	"Tularemia"	"10230"	"2019"	"2019"	"Kentucky"	"21"	13	4467673	0.29
	"Tularemia"	"10230"	"2019"	"2019"	"Mississippi"	"28"	1	2976149	0.03
	"Tularemia"	"10230"	"2019"	"2019"	"Tennessee"	"47"	8	6829174	0.12
	"Tularemia"	"10230"	"2019"	"2019"	"West South Central"	"REGION7"	118	40619450	0.29
	"Tularemia"	"10230"	"2019"	"2019"	"Arkansas"	"05"	93	3017804	3.08
	"Tularemia"	"10230"	"2019"	"2019"	"Louisiana"	"22"	0	4648794	0.00
	"Tularemia"	"10230"	"2019"	"2019"	"Oklahoma"	"40"	25	3956971	0.63
	"Tularemia"	"10230"	"2019"	"2019"	"Texas"	"48"	0	28995881	0.00
	"Tularemia"	"10230"	"2019"	"2019"	"Mountain"	"REGION8"	14	24854998	0.06
	"Tularemia"	"10230"	"2019"	"2019"	"Arizona"	"04"	3	7278717	0.04
	"Tularemia"	"10230"	"2019"	"2019"	"Colorado"	"08"	6	5758736	0.10
	"Tularemia"	"10230"	"2019"	"2019"	"Idaho"	"16"	0	1787065	0.00
	"Tularemia"	"10230"	"2019"	"2019"	"Montana"	"30"	2	1068778	0.19
	"Tularemia"	"10230"	"2019"	"2019"	"Nevada"	"32"	0	3080156	0.00
	"Tularemia"	"10230"	"2019"	"2019"	"New Mexico"	"35"	2	2096829	0.10
	"Tularemia"	"10230"	"2019"	"2019"	"Utah"	"49"	0	3205958	0.00
	"Tularemia"	"10230"	"2019"	"2019"	"Wyoming"	"56"	1	578759	0.17
	"Tularemia"	"10230"	"2019"	"2019"	"Pacific"	"REGION9"	9	53492270	0.02
	"Tularemia"	"10230"	"2019"	"2019"	"Alaska"	"02"	0	731545	0.00
	"Tularemia"	"10230"	"2019"	"2019"	"California"	"06"	4	39512223	0.01
	"Tularemia"	"10230"	"2019"	"2019"	"Hawaii"	"15"	0	1415872	0.00
	"Tularemia"	"10230"	"2019"	"2019"	"Oregon"	"41"	1	4217737	0.02
	"Tularemia"	"10230"	"2019"	"2019"	"Washington"	"53"	4	7614893	0.05
	"Tularemia"	"10230"	"2019"	"2019"	"Territories"	"REGION10"	0	Not Available	Not Applicable
	"Tularemia"	"10230"	"2019"	"2019"	"American Samoa"	"60"	0	Not Available	Not Applicable
	"Tularemia"	"10230"	"2019"	"2019"	"Commonwealth of Northern Mariana Islands"	"69"	0	Not Available	Not Applicable
	"Tularemia"	"10230"	"2019"	"2019"	"Guam"	"66"	0	Not Available	Not Applicable
	"Tularemia"	"10230"	"2019"	"2019"	"Puerto Rico"	"72"	0	Not Available	Not Applicable
	"Tularemia"	"10230"	"2019"	"2019"	"U.S. Virgin Islands"	"78"	0	Not Available	Not Applicable
	"Typhoid fever"	"10240"	"2019"	"2019"	"United States"	"U.S."	0	0	0.00
	"Typhoid fever"	"10240"	"2019"	"2019"	"New England"	"REGION1"	0	0	0.00
	"Typhoid fever"	"10240"	"2019"	"2019"	"Connecticut"	"09"	0	0	0.00
	"Typhoid fever"	"10240"	"2019"	"2019"	"Maine"	"23"	0	0	0.00
	"Typhoid fever"	"10240"	"2019"	"2019"	"Massachusetts"	"25"	0	0	0.00
	"Typhoid fever"	"10240"	"2019"	"2019"	"New Hampshire"	"33"	0	0	0.00
	"Typhoid fever"	"10240"	"2019"	"2019"	"Rhode Island"	"44"	0	0	0.00
	"Typhoid fever"	"10240"	"2019"	"2019"	"Vermont"	"50"	0	0	0.00
	"Typhoid fever"	"10240"	"2019"	"2019"	"Middle Atlantic"	"REGION2"	0	0	0.00
	"Typhoid fever"	"10240"	"2019"	"2019"	"New Jersey"	"34"	0	0	0.00
	"Typhoid fever"	"10240"	"2019"	"2019"	"New York (excluding New York City)"	"36888"	0	0	0.00
	"Typhoid fever"	"10240"	"2019"	"2019"	"New York City"	"75772"	0	0	0.00
	"Typhoid fever"	"10240"	"2019"	"2019"	"Pennsylvania"	"42"	0	0	0.00
	"Typhoid fever"	"10240"	"2019"	"2019"	"East North Central"	"REGION3"	0	0	0.00
	"Typhoid fever"	"10240"	"2019"	"2019"	"Illinois"	"17"	0	0	0.00
	"Typhoid fever"	"10240"	"2019"	"2019"	"Indiana"	"18"	0	0	0.00
	"Typhoid fever"	"10240"	"2019"	"2019"	"Michigan"	"26"	0	0	0.00
	"Typhoid fever"	"10240"	"2019"	"2019"	"Ohio"	"39"	0	0	0.00
	"Typhoid fever"	"10240"	"2019"	"2019"	"Wisconsin"	"55"	0	0	0.00
	"Typhoid fever"	"10240"	"2019"	"2019"	"West North Central"	"REGION4"	0	0	0.00
	"Typhoid fever"	"10240"	"2019"	"2019"	"Iowa"	"19"	0	0	0.00
	"Typhoid fever"	"10240"	"2019"	"2019"	"Kansas"	"20"	0	0	0.00
	"Typhoid fever"	"10240"	"2019"	"2019"	"Minnesota"	"27"	0	0	0.00
	"Typhoid fever"	"10240"	"2019"	"2019"	"Missouri"	"29"	0	0	0.00
	"Typhoid fever"	"10240"	"2019"	"2019"	"Nebraska"	"31"	0	0	0.00
	"Typhoid fever"	"10240"	"2019"	"2019"	"North Dakota"	"38"	0	0	0.00
	"Typhoid fever"	"10240"	"2019"	"2019"	"South Dakota"	"46"	0	0	0.00
	"Typhoid fever"	"10240"	"2019"	"2019"	"South Atlantic"	"REGION5"	0	0	0.00
	"Typhoid fever"	"10240"	"2019"	"2019"	"Delaware"	"10"	0	0	0.00
	"Typhoid fever"	"10240"	"2019"	"2019"	"District of Columbia"	"11"	0	0	0.00
	"Typhoid fever"	"10240"	"2019"	"2019"	"Florida"	"12"	0	0	0.00
	"Typhoid fever"	"10240"	"2019"	"2019"	"Georgia"	"13"	0	0	0.00
	"Typhoid fever"	"10240"	"2019"	"2019"	"Maryland"	"24"	0	0	0.00
	"Typhoid fever"	"10240"	"2019"	"2019"	"North Carolina"	"37"	0	0	0.00
	"Typhoid fever"	"10240"	"2019"	"2019"	"South Carolina"	"45"	0	0	0.00
	"Typhoid fever"	"10240"	"2019"	"2019"	"Virginia"	"51"	0	0	0.00
	"Typhoid fever"	"10240"	"2019"	"2019"	"West Virginia"	"54"	0	0	0.00
	"Typhoid fever"	"10240"	"2019"	"2019"	"East South Central"	"REGION6"	0	0	0.00
	"Typhoid fever"	"10240"	"2019"	"2019"	"Alabama"	"01"	0	0	0.00
	"Typhoid fever"	"10240"	"2019"	"2019"	"Kentucky"	"21"	0	0	0.00
	"Typhoid fever"	"10240"	"2019"	"2019"	"Mississippi"	"28"	0	0	0.00
	"Typhoid fever"	"10240"	"2019"	"2019"	"Tennessee"	"47"	0	0	0.00
	"Typhoid fever"	"10240"	"2019"	"2019"	"West South Central"	"REGION7"	0	0	0.00
	"Typhoid fever"	"10240"	"2019"	"2019"	"Arkansas"	"05"	0	0	0.00
	"Typhoid fever"	"10240"	"2019"	"2019"	"Louisiana"	"22"	0	0	0.00
	"Typhoid fever"	"10240"	"2019"	"2019"	"Oklahoma"	"40"	0	0	0.00
	"Typhoid fever"	"10240"	"2019"	"2019"	"Texas"	"48"	0	0	0.00
	"Typhoid fever"	"10240"	"2019"	"2019"	"Mountain"	"REGION8"	0	0	0.00
	"Typhoid fever"	"10240"	"2019"	"2019"	"Arizona"	"04"	0	0	0.00
	"Typhoid fever"	"10240"	"2019"	"2019"	"Colorado"	"08"	0	0	0.00
	"Typhoid fever"	"10240"	"2019"	"2019"	"Idaho"	"16"	0	0	0.00
	"Typhoid fever"	"10240"	"2019"	"2019"	"Montana"	"30"	0	0	0.00
	"Typhoid fever"	"10240"	"2019"	"2019"	"Nevada"	"32"	0	0	0.00
	"Typhoid fever"	"10240"	"2019"	"2019"	"New Mexico"	"35"	0	0	0.00
	"Typhoid fever"	"10240"	"2019"	"2019"	"Utah"	"49"	0	0	0.00
	"Typhoid fever"	"10240"	"2019"	"2019"	"Wyoming"	"56"	0	0	0.00
	"Typhoid fever"	"10240"	"2019"	"2019"	"Pacific"	"REGION9"	0	0	0.00
	"Typhoid fever"	"10240"	"2019"	"2019"	"Alaska"	"02"	0	0	0.00
	"Typhoid fever"	"10240"	"2019"	"2019"	"California"	"06"	0	0	0.00
	"Typhoid fever"	"10240"	"2019"	"2019"	"Hawaii"	"15"	0	0	0.00
	"Typhoid fever"	"10240"	"2019"	"2019"	"Oregon"	"41"	0	0	0.00
	"Typhoid fever"	"10240"	"2019"	"2019"	"Washington"	"53"	0	0	0.00
	"Typhoid fever"	"10240"	"2019"	"2019"	"Territories"	"REGION10"	0	0	0.00
	"Typhoid fever"	"10240"	"2019"	"2019"	"American Samoa"	"60"	0	0	0.00
	"Typhoid fever"	"10240"	"2019"	"2019"	"Commonwealth of Northern Mariana Islands"	"69"	0	0	0.00
	"Typhoid fever"	"10240"	"2019"	"2019"	"Guam"	"66"	0	0	0.00
	"Typhoid fever"	"10240"	"2019"	"2019"	"Puerto Rico"	"72"	0	0	0.00
	"Typhoid fever"	"10240"	"2019"	"2019"	"U.S. Virgin Islands"	"78"	0	0	0.00
	"Vancomycin-intermediate Staphylococcus aureus"	"11663"	"2019"	"2019"	"United States"	"U.S."	76	252370484	0.03
	"Vancomycin-intermediate Staphylococcus aureus"	"11663"	"2019"	"2019"	"New England"	"REGION1"	1	13485352	0.01
	"Vancomycin-intermediate Staphylococcus aureus"	"11663"	"2019"	"2019"	"Connecticut"	"09"	0	3565287	0.00
	"Vancomycin-intermediate Staphylococcus aureus"	"11663"	"2019"	"2019"	"Maine"	"23"	0	1344212	0.00
	"Vancomycin-intermediate Staphylococcus aureus"	"11663"	"2019"	"2019"	"Massachusetts"	"25"	1	6892503	0.01
	"Vancomycin-intermediate Staphylococcus aureus"	"11663"	"2019"	"2019"	"New Hampshire"	"33"	Not Reportable	Not Available	Not Applicable
	"Vancomycin-intermediate Staphylococcus aureus"	"11663"	"2019"	"2019"	"Rhode Island"	"44"	0	1059361	0.00
	"Vancomycin-intermediate Staphylococcus aureus"	"11663"	"2019"	"2019"	"Vermont"	"50"	0	623989	0.00
	"Vancomycin-intermediate Staphylococcus aureus"	"11663"	"2019"	"2019"	"Middle Atlantic"	"REGION2"	16	41137740	0.04
	"Vancomycin-intermediate Staphylococcus aureus"	"11663"	"2019"	"2019"	"New Jersey"	"34"	1	8882190	0.01
	"Vancomycin-intermediate Staphylococcus aureus"	"11663"	"2019"	"2019"	"New York (excluding New York City)"	"36888"	8	11116744	0.07
	"Vancomycin-intermediate Staphylococcus aureus"	"11663"	"2019"	"2019"	"New York City"	"75772"	1	8336817	0.01
	"Vancomycin-intermediate Staphylococcus aureus"	"11663"	"2019"	"2019"	"Pennsylvania"	"42"	6	12801989	0.05
	"Vancomycin-intermediate Staphylococcus aureus"	"11663"	"2019"	"2019"	"East North Central"	"REGION3"	27	40170212	0.07
	"Vancomycin-intermediate Staphylococcus aureus"	"11663"	"2019"	"2019"	"Illinois"	"17"	8	12671821	0.06
	"Vancomycin-intermediate Staphylococcus aureus"	"11663"	"2019"	"2019"	"Indiana"	"18"	Not Reportable	Not Available	Not Applicable
	"Vancomycin-intermediate Staphylococcus aureus"	"11663"	"2019"	"2019"	"Michigan"	"26"	11	9986857	0.11
	"Vancomycin-intermediate Staphylococcus aureus"	"11663"	"2019"	"2019"	"Ohio"	"39"	5	11689100	0.04
	"Vancomycin-intermediate Staphylococcus aureus"	"11663"	"2019"	"2019"	"Wisconsin"	"55"	3	5822434	0.05
	"Vancomycin-intermediate Staphylococcus aureus"	"11663"	"2019"	"2019"	"West North Central"	"REGION4"	12	20541914	0.06
	"Vancomycin-intermediate Staphylococcus aureus"	"11663"	"2019"	"2019"	"Iowa"	"19"	1	3155070	0.03
	"Vancomycin-intermediate Staphylococcus aureus"	"11663"	"2019"	"2019"	"Kansas"	"20"	0	2913314	0.00
	"Vancomycin-intermediate Staphylococcus aureus"	"11663"	"2019"	"2019"	"Minnesota"	"27"	0	5639632	0.00
	"Vancomycin-intermediate Staphylococcus aureus"	"11663"	"2019"	"2019"	"Missouri"	"29"	11	6137428	0.18
	"Vancomycin-intermediate Staphylococcus aureus"	"11663"	"2019"	"2019"	"Nebraska"	"31"	0	1934408	0.00
	"Vancomycin-intermediate Staphylococcus aureus"	"11663"	"2019"	"2019"	"North Dakota"	"38"	0	762062	0.00
	"Vancomycin-intermediate Staphylococcus aureus"	"11663"	"2019"	"2019"	"South Dakota"	"46"	Not Reportable	Not Available	Not Applicable
	"Vancomycin-intermediate Staphylococcus aureus"	"11663"	"2019"	"2019"	"South Atlantic"	"REGION5"	5	65079068	0.01
	"Vancomycin-intermediate Staphylococcus aureus"	"11663"	"2019"	"2019"	"Delaware"	"10"	0	973764	0.00
	"Vancomycin-intermediate Staphylococcus aureus"	"11663"	"2019"	"2019"	"District of Columbia"	"11"	Not Reportable	Not Available	Not Applicable
	"Vancomycin-intermediate Staphylococcus aureus"	"11663"	"2019"	"2019"	"Florida"	"12"	0	21477737	0.00
	"Vancomycin-intermediate Staphylococcus aureus"	"11663"	"2019"	"2019"	"Georgia"	"13"	0	10617423	0.00
	"Vancomycin-intermediate Staphylococcus aureus"	"11663"	"2019"	"2019"	"Maryland"	"24"	2	6045680	0.03
	"Vancomycin-intermediate Staphylococcus aureus"	"11663"	"2019"	"2019"	"North Carolina"	"37"	2	10488084	0.02
	"Vancomycin-intermediate Staphylococcus aureus"	"11663"	"2019"	"2019"	"South Carolina"	"45"	0	5148714	0.00
	"Vancomycin-intermediate Staphylococcus aureus"	"11663"	"2019"	"2019"	"Virginia"	"51"	1	8535519	0.01
	"Vancomycin-intermediate Staphylococcus aureus"	"11663"	"2019"	"2019"	"West Virginia"	"54"	0	1792147	0.00
	"Vancomycin-intermediate Staphylococcus aureus"	"11663"	"2019"	"2019"	"East South Central"	"REGION6"	3	14708508	0.02
	"Vancomycin-intermediate Staphylococcus aureus"	"11663"	"2019"	"2019"	"Alabama"	"01"	1	4903185	0.02
	"Vancomycin-intermediate Staphylococcus aureus"	"11663"	"2019"	"2019"	"Kentucky"	"21"	Not Reportable	Not Available	Not Applicable
	"Vancomycin-intermediate Staphylococcus aureus"	"11663"	"2019"	"2019"	"Mississippi"	"28"	1	2976149	0.03
	"Vancomycin-intermediate Staphylococcus aureus"	"11663"	"2019"	"2019"	"Tennessee"	"47"	1	6829174	0.01
	"Vancomycin-intermediate Staphylococcus aureus"	"11663"	"2019"	"2019"	"West South Central"	"REGION7"	8	40619450	0.02
	"Vancomycin-intermediate Staphylococcus aureus"	"11663"	"2019"	"2019"	"Arkansas"	"05"	0	3017804	0.00
	"Vancomycin-intermediate Staphylococcus aureus"	"11663"	"2019"	"2019"	"Louisiana"	"22"	1	4648794	0.02
	"Vancomycin-intermediate Staphylococcus aureus"	"11663"	"2019"	"2019"	"Oklahoma"	"40"	0	3956971	0.00
	"Vancomycin-intermediate Staphylococcus aureus"	"11663"	"2019"	"2019"	"Texas"	"48"	7	28995881	0.02
	"Vancomycin-intermediate Staphylococcus aureus"	"11663"	"2019"	"2019"	"Mountain"	"REGION8"	3	15212368	0.02
	"Vancomycin-intermediate Staphylococcus aureus"	"11663"	"2019"	"2019"	"Arizona"	"04"	3	7278717	0.04
	"Vancomycin-intermediate Staphylococcus aureus"	"11663"	"2019"	"2019"	"Colorado"	"08"	Not Reportable	Not Available	Not Applicable
	"Vancomycin-intermediate Staphylococcus aureus"	"11663"	"2019"	"2019"	"Idaho"	"16"	Not Reportable	Not Available	Not Applicable
	"Vancomycin-intermediate Staphylococcus aureus"	"11663"	"2019"	"2019"	"Montana"	"30"	0	1068778	0.00
	"Vancomycin-intermediate Staphylococcus aureus"	"11663"	"2019"	"2019"	"Nevada"	"32"	0	3080156	0.00
	"Vancomycin-intermediate Staphylococcus aureus"	"11663"	"2019"	"2019"	"New Mexico"	"35"	Not Reportable	Not Available	Not Applicable
	"Vancomycin-intermediate Staphylococcus aureus"	"11663"	"2019"	"2019"	"Utah"	"49"	0	3205958	0.00
	"Vancomycin-intermediate Staphylococcus aureus"	"11663"	"2019"	"2019"	"Wyoming"	"56"	0	578759	0.00
	"Vancomycin-intermediate Staphylococcus aureus"	"11663"	"2019"	"2019"	"Pacific"	"REGION9"	1	1415872	0.07
	"Vancomycin-intermediate Staphylococcus aureus"	"11663"	"2019"	"2019"	"Alaska"	"02"	Not Reportable	Not Available	Not Applicable
	"Vancomycin-intermediate Staphylococcus aureus"	"11663"	"2019"	"2019"	"California"	"06"	Not Reportable	Not Available	Not Applicable
	"Vancomycin-intermediate Staphylococcus aureus"	"11663"	"2019"	"2019"	"Hawaii"	"15"	1	1415872	0.07
	"Vancomycin-intermediate Staphylococcus aureus"	"11663"	"2019"	"2019"	"Oregon"	"41"	Not Reportable	Not Available	Not Applicable
	"Vancomycin-intermediate Staphylococcus aureus"	"11663"	"2019"	"2019"	"Washington"	"53"	Not Reportable	Not Available	Not Applicable
	"Vancomycin-intermediate Staphylococcus aureus"	"11663"	"2019"	"2019"	"Territories"	"REGION10"	0	Not Available	Not Applicable
	"Vancomycin-intermediate Staphylococcus aureus"	"11663"	"2019"	"2019"	"American Samoa"	"60"	Not Reportable	Not Available	Not Applicable
	"Vancomycin-intermediate Staphylococcus aureus"	"11663"	"2019"	"2019"	"Commonwealth of Northern Mariana Islands"	"69"	0	Not Available	Not Applicable
	"Vancomycin-intermediate Staphylococcus aureus"	"11663"	"2019"	"2019"	"Guam"	"66"	0	Not Available	Not Applicable
	"Vancomycin-intermediate Staphylococcus aureus"	"11663"	"2019"	"2019"	"Puerto Rico"	"72"	0	Not Available	Not Applicable
	"Vancomycin-intermediate Staphylococcus aureus"	"11663"	"2019"	"2019"	"U.S. Virgin Islands"	"78"	0	Not Available	Not Applicable
	"Vancomycin-resistant Staphylococcus aureus"	"11665"	"2019"	"2019"	"United States"	"U.S."	3	275452247	0.00
	"Vancomycin-resistant Staphylococcus aureus"	"11665"	"2019"	"2019"	"New England"	"REGION1"	1	14845063	0.01
	"Vancomycin-resistant Staphylococcus aureus"	"11665"	"2019"	"2019"	"Connecticut"	"09"	0	3565287	0.00
	"Vancomycin-resistant Staphylococcus aureus"	"11665"	"2019"	"2019"	"Maine"	"23"	0	1344212	0.00
	"Vancomycin-resistant Staphylococcus aureus"	"11665"	"2019"	"2019"	"Massachusetts"	"25"	1	6892503	0.01
	"Vancomycin-resistant Staphylococcus aureus"	"11665"	"2019"	"2019"	"New Hampshire"	"33"	0	1359711	0.00
	"Vancomycin-resistant Staphylococcus aureus"	"11665"	"2019"	"2019"	"Rhode Island"	"44"	0	1059361	0.00
	"Vancomycin-resistant Staphylococcus aureus"	"11665"	"2019"	"2019"	"Vermont"	"50"	0	623989	0.00
	"Vancomycin-resistant Staphylococcus aureus"	"11665"	"2019"	"2019"	"Middle Atlantic"	"REGION2"	0	41137740	0.00
	"Vancomycin-resistant Staphylococcus aureus"	"11665"	"2019"	"2019"	"New Jersey"	"34"	0	8882190	0.00
	"Vancomycin-resistant Staphylococcus aureus"	"11665"	"2019"	"2019"	"New York (excluding New York City)"	"36888"	0	11116744	0.00
	"Vancomycin-resistant Staphylococcus aureus"	"11665"	"2019"	"2019"	"New York City"	"75772"	0	8336817	0.00
	"Vancomycin-resistant Staphylococcus aureus"	"11665"	"2019"	"2019"	"Pennsylvania"	"42"	0	12801989	0.00
	"Vancomycin-resistant Staphylococcus aureus"	"11665"	"2019"	"2019"	"East North Central"	"REGION3"	0	46902431	0.00
	"Vancomycin-resistant Staphylococcus aureus"	"11665"	"2019"	"2019"	"Illinois"	"17"	0	12671821	0.00
	"Vancomycin-resistant Staphylococcus aureus"	"11665"	"2019"	"2019"	"Indiana"	"18"	0	6732219	0.00
	"Vancomycin-resistant Staphylococcus aureus"	"11665"	"2019"	"2019"	"Michigan"	"26"	0	9986857	0.00
	"Vancomycin-resistant Staphylococcus aureus"	"11665"	"2019"	"2019"	"Ohio"	"39"	0	11689100	0.00
	"Vancomycin-resistant Staphylococcus aureus"	"11665"	"2019"	"2019"	"Wisconsin"	"55"	0	5822434	0.00
	"Vancomycin-resistant Staphylococcus aureus"	"11665"	"2019"	"2019"	"West North Central"	"REGION4"	0	21426573	0.00
	"Vancomycin-resistant Staphylococcus aureus"	"11665"	"2019"	"2019"	"Iowa"	"19"	0	3155070	0.00
	"Vancomycin-resistant Staphylococcus aureus"	"11665"	"2019"	"2019"	"Kansas"	"20"	0	2913314	0.00
	"Vancomycin-resistant Staphylococcus aureus"	"11665"	"2019"	"2019"	"Minnesota"	"27"	0	5639632	0.00
	"Vancomycin-resistant Staphylococcus aureus"	"11665"	"2019"	"2019"	"Missouri"	"29"	0	6137428	0.00
	"Vancomycin-resistant Staphylococcus aureus"	"11665"	"2019"	"2019"	"Nebraska"	"31"	0	1934408	0.00
	"Vancomycin-resistant Staphylococcus aureus"	"11665"	"2019"	"2019"	"North Dakota"	"38"	0	762062	0.00
	"Vancomycin-resistant Staphylococcus aureus"	"11665"	"2019"	"2019"	"South Dakota"	"46"	0	884659	0.00
	"Vancomycin-resistant Staphylococcus aureus"	"11665"	"2019"	"2019"	"South Atlantic"	"REGION5"	0	65079068	0.00
	"Vancomycin-resistant Staphylococcus aureus"	"11665"	"2019"	"2019"	"Delaware"	"10"	0	973764	0.00
	"Vancomycin-resistant Staphylococcus aureus"	"11665"	"2019"	"2019"	"District of Columbia"	"11"	Not Reportable	Not Available	Not Applicable
	"Vancomycin-resistant Staphylococcus aureus"	"11665"	"2019"	"2019"	"Florida"	"12"	0	21477737	0.00
	"Vancomycin-resistant Staphylococcus aureus"	"11665"	"2019"	"2019"	"Georgia"	"13"	0	10617423	0.00
	"Vancomycin-resistant Staphylococcus aureus"	"11665"	"2019"	"2019"	"Maryland"	"24"	0	6045680	0.00
	"Vancomycin-resistant Staphylococcus aureus"	"11665"	"2019"	"2019"	"North Carolina"	"37"	0	10488084	0.00
	"Vancomycin-resistant Staphylococcus aureus"	"11665"	"2019"	"2019"	"South Carolina"	"45"	0	5148714	0.00
	"Vancomycin-resistant Staphylococcus aureus"	"11665"	"2019"	"2019"	"Virginia"	"51"	0	8535519	0.00
	"Vancomycin-resistant Staphylococcus aureus"	"11665"	"2019"	"2019"	"West Virginia"	"54"	0	1792147	0.00
	"Vancomycin-resistant Staphylococcus aureus"	"11665"	"2019"	"2019"	"East South Central"	"REGION6"	2	14708508	0.01
	"Vancomycin-resistant Staphylococcus aureus"	"11665"	"2019"	"2019"	"Alabama"	"01"	2	4903185	0.04
	"Vancomycin-resistant Staphylococcus aureus"	"11665"	"2019"	"2019"	"Kentucky"	"21"	Not Reportable	Not Available	Not Applicable
	"Vancomycin-resistant Staphylococcus aureus"	"11665"	"2019"	"2019"	"Mississippi"	"28"	0	2976149	0.00
	"Vancomycin-resistant Staphylococcus aureus"	"11665"	"2019"	"2019"	"Tennessee"	"47"	0	6829174	0.00
	"Vancomycin-resistant Staphylococcus aureus"	"11665"	"2019"	"2019"	"West South Central"	"REGION7"	0	40619450	0.00
	"Vancomycin-resistant Staphylococcus aureus"	"11665"	"2019"	"2019"	"Arkansas"	"05"	0	3017804	0.00
	"Vancomycin-resistant Staphylococcus aureus"	"11665"	"2019"	"2019"	"Louisiana"	"22"	0	4648794	0.00
	"Vancomycin-resistant Staphylococcus aureus"	"11665"	"2019"	"2019"	"Oklahoma"	"40"	0	3956971	0.00
	"Vancomycin-resistant Staphylococcus aureus"	"11665"	"2019"	"2019"	"Texas"	"48"	0	28995881	0.00
	"Vancomycin-resistant Staphylococcus aureus"	"11665"	"2019"	"2019"	"Mountain"	"REGION8"	0	20971104	0.00
	"Vancomycin-resistant Staphylococcus aureus"	"11665"	"2019"	"2019"	"Arizona"	"04"	0	7278717	0.00
	"Vancomycin-resistant Staphylococcus aureus"	"11665"	"2019"	"2019"	"Colorado"	"08"	0	5758736	0.00
	"Vancomycin-resistant Staphylococcus aureus"	"11665"	"2019"	"2019"	"Idaho"	"16"	Not Reportable	Not Available	Not Applicable
	"Vancomycin-resistant Staphylococcus aureus"	"11665"	"2019"	"2019"	"Montana"	"30"	0	1068778	0.00
	"Vancomycin-resistant Staphylococcus aureus"	"11665"	"2019"	"2019"	"Nevada"	"32"	0	3080156	0.00
	"Vancomycin-resistant Staphylococcus aureus"	"11665"	"2019"	"2019"	"New Mexico"	"35"	Not Reportable	Not Available	Not Applicable
	"Vancomycin-resistant Staphylococcus aureus"	"11665"	"2019"	"2019"	"Utah"	"49"	0	3205958	0.00
	"Vancomycin-resistant Staphylococcus aureus"	"11665"	"2019"	"2019"	"Wyoming"	"56"	0	578759	0.00
	"Vancomycin-resistant Staphylococcus aureus"	"11665"	"2019"	"2019"	"Pacific"	"REGION9"	0	9762310	0.00
	"Vancomycin-resistant Staphylococcus aureus"	"11665"	"2019"	"2019"	"Alaska"	"02"	0	731545	0.00
	"Vancomycin-resistant Staphylococcus aureus"	"11665"	"2019"	"2019"	"California"	"06"	Not Reportable	Not Available	Not Applicable
	"Vancomycin-resistant Staphylococcus aureus"	"11665"	"2019"	"2019"	"Hawaii"	"15"	0	1415872	0.00
	"Vancomycin-resistant Staphylococcus aureus"	"11665"	"2019"	"2019"	"Oregon"	"41"	Not Reportable	Not Available	Not Applicable
	"Vancomycin-resistant Staphylococcus aureus"	"11665"	"2019"	"2019"	"Washington"	"53"	0	7614893	0.00
	"Vancomycin-resistant Staphylococcus aureus"	"11665"	"2019"	"2019"	"Territories"	"REGION10"	5	Not Available	Not Applicable
	"Vancomycin-resistant Staphylococcus aureus"	"11665"	"2019"	"2019"	"American Samoa"	"60"	Not Reportable	Not Available	Not Applicable
	"Vancomycin-resistant Staphylococcus aureus"	"11665"	"2019"	"2019"	"Commonwealth of Northern Mariana Islands"	"69"	0	Not Available	Not Applicable
	"Vancomycin-resistant Staphylococcus aureus"	"11665"	"2019"	"2019"	"Guam"	"66"	0	Not Available	Not Applicable
	"Vancomycin-resistant Staphylococcus aureus"	"11665"	"2019"	"2019"	"Puerto Rico"	"72"	5	Not Available	Not Applicable
	"Vancomycin-resistant Staphylococcus aureus"	"11665"	"2019"	"2019"	"U.S. Virgin Islands"	"78"	0	Not Available	Not Applicable
	"Varicella morbidity"	"10030"	"2019"	"2019"	"United States"	"U.S."	8297	268155802	3.09
	"Varicella morbidity"	"10030"	"2019"	"2019"	"New England"	"REGION1"	647	14845063	4.36
	"Varicella morbidity"	"10030"	"2019"	"2019"	"Connecticut"	"09"	117	3565287	3.28
	"Varicella morbidity"	"10030"	"2019"	"2019"	"Maine"	"23"	93	1344212	6.92
	"Varicella morbidity"	"10030"	"2019"	"2019"	"Massachusetts"	"25"	301	6892503	4.37
	"Varicella morbidity"	"10030"	"2019"	"2019"	"New Hampshire"	"33"	26	1359711	1.91
	"Varicella morbidity"	"10030"	"2019"	"2019"	"Rhode Island"	"44"	64	1059361	6.04
	"Varicella morbidity"	"10030"	"2019"	"2019"	"Vermont"	"50"	46	623989	7.37
